Sample ID,IGSN       ,Longitude,Latitude,Geologic Entity,Geologic Period,"Rock Type (IG, DZ)",Material,Notes,Future Data?,Analyst Name,Origin,Metadata URL    
XOM-GOM-37,GEG00017K,-88.354,37.0637,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017K
09-083,GEG00012T,32.6328,60.0247,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG00012T
MCP-25,,-116.658,34.0243,,,,zircon,,,Julie Fosdick,GeoChron,
MVC-1,,-116.574,34.0107,,,,zircon,,,Julie Fosdick,GeoChron,
MC-21,,-112.819,44.7703,,,,Zircon,,,Emily Finzel,GeoChron,
XOM-AOS-26,GEG00016C,-111.042,57.1317,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016C
18AOD04,,56.6732,-129.531,,,,Zircon,,,Daniel Alberts,GeoChron,
XOM-GOM-66,GEG00018L,-97.6379,30.2087,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018L
XOM-GOM-5,GEG00016H,-89.8942,31.031,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016H
09-059,GEG00012Q,32.5919,60.0286,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG00012Q
072018CH8,,-113.446,45.861,,,,Zircon,,,Caden J. Howlett,GeoChron,
RB-0.5,,-112.68,44.7139,,,,Zircon,,,Emily Finzel,GeoChron,
XOM-GOM-8,GEG00016K,-89.3142,31.9771,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016K
SK_20M,,-111.8,45.8137,,,,Zircon,,,Justin Rosenblume,GeoChron,
BH-12-01,,-112.923,45.8023,,,,Zircon,,,Amy Weislogel,GeoChron,
OW12-04,,-112.94,46.1376,,,,zircon,,,Amy Weislogel,GeoChron,
16MR18,,-148.889,63.7401,,,,Zircon,,,Mariah C. Romero,GeoChron,
XOM-GOM-71,GEG00018Q,-95.7387,32.6401,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018Q
FPK_8M,,-112.782,45.2859,,,,Zircon,,,Justin Rosenblume,GeoChron,
TRDL-FP,,-112.782,45.2839,,,,Zircon,,,Cole Gardner,GeoChron,
073115KR-01,,-148.843,63.8529,,,,Zircon,,,Mariah C. Romero,GeoChron,
XOM-GOM-74,GEG00018T,-94.9999,33.3954,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018T
XOM-AOS-22,GEG00015Z,-111.096,57.0662,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00015Z
XOM-GOM-59,GEG00018E,-96.8736,29.9521,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018E
XOM-GOM-45,GEG00017R,-92.1945,34.7402,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017R
CMF-67-83,,-112.889,46.4983,,,,zircon,,,Amy Weislogel,GeoChron,
XOM-AOS-18,GEG00015X,-110.539,54.597,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00015X
XOM-GOM-54,GEG00017Z,-97.1857,32.9604,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017Z
IEMCC0002: 08-147,,-78.1744,81.6882,,,,Zircon,,,Bill McClelland,GeoChron,
XOM-GOM-40,GEG00017N,-89.5051,37.1355,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017N
RT28DZ6,,-72.2204,-51.3116,,,,zircon,,,Julie Fosdick,GeoChron,
GLEN-6-09,,-112.717,45.4715,,,,zircon,,,Amy Weislogel,GeoChron,
18AOD02,,56.6715,-129.572,,,,Zircon,,,Daniel Alberts,GeoChron,
08DH30A,GEG00010Z,135.204,69.8067,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG00010Z
09VLB34,GEG0000ZW,-140.948,61.0313,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG0000ZW
15CCS210,,-72.2165,-51.3131,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-GOM-50,GEG00017W,-95.789,33.9389,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017W
XOM-GOM-39,GEG00017M,-89.4592,37.2549,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017M
XOM-GOM-46,GEG00017S,-92.3959,34.5943,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017S
XOM-GOM-13,GEG00016P,-88.6822,32.8822,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016P
XOM-GOM-61,GEG00018G,-94.5833,30.9951,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018G
18ASN02,,57.8262,-130.086,,,,Zircon,,,Daniel Alberts,GeoChron,
XOM-AOS-17,GEG00015W,-110.532,54.5679,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00015W
MCP-22,,-116.658,34.0246,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-GOM-23,GEG00016X,-87.6922,33.3534,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016X
Q4l,GEG0000QX,-107.814,37.7117,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG0000QX
14AVDZ1,,-72.3083,-51.2847,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-GOM-22,GEG00016W,-87.102,32.8781,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016W
XOM-GOM-65,GEG00018K,-97.2795,30.0733,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018K
15RF07,,-68.825,-30.598,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-AOS-25,GEG00016B,-111.042,57.1317,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016B
08DH32,GEG00011A,135.222,69.7947,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG00011A
18AST01,,57.7894,-130.13,,,,Zircon,,,Daniel Alberts,GeoChron,
XOM-GOM-60,GEG00018F,-96.5428,29.716,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018F
Seven Devils Mountains,,-116.55,45.3297,,,,Zircon,,,H. Casares,GeoChron,
14AVDZ2,,-72.3076,-51.2848,,,,zircon,,,Julie Fosdick,GeoChron,
DCR09-1,,-111.473,45.792,,,,zircon,,,Amy Weislogel,GeoChron,
CLA09-3B,,-112.024,45.8784,,,,Zircon,,,Amy Weislogel,GeoChron,
XOM-GOM-27,GEG00017B,-89.2834,34.0906,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017B
071118CH5,,-113.477,45.935,,,,Zircon,,,Caden J. Howlett,GeoChron,
IEMCC0008: 08-188,,-78.5484,82.2395,,,,Zircon,,,Bill McClelland,GeoChron,
071919BK-01,,-150.064,63.6022,,,,Zircon,,,Brandon Keough,GeoChron,
LPK_1M,,-112.53,44.5306,,,,Zircon,,,Justin Rosenblume,GeoChron,
XOM-GOM-28,GEG00017C,-88.2599,35.0666,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017C
HC01,,-68.4607,-30.162,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-GOM-29,GEG00017D,-88.1407,34.774,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017D
15SAS08,,-68.6152,-30.204,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-GOM-26,GEG00017A,-89.0919,33.799,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017A
ELM09-U6,GEG00012U,64.3667,66.9467,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG00012U
XOM-GOM-53,GEG00017Y,-97.0183,33.5934,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017Y
XOM-GOM-33,GEG00017G,-90.9261,32.334,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017G
test,,123.457,12.3456,,,,Zircon,,,,GeoChron,
CLA09-4B,,-111.696,45.8368,,,,Zircon,,,Amy Weislogel,GeoChron,
15LDC02/14DZ3,,-72.2893,-51.28,,,,zircon,,,Julie Fosdick,GeoChron,
RA-3/5-01,GEG00010M,144.515,64.5328,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG00010M
XOM-GOM-4,GEG00016G,-89.897,31.9791,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016G
HC06,,-68.4411,-30.1661,,,,zircon,,,Julie Fosdick,GeoChron,
14LDCDZ2,,-72.2894,-51.2807,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-GOM-14,GEG00016Q,-88.9116,33.2321,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016Q
09VLB42,GEG0000ZY,-140.96,61.1654,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG0000ZY
18AST02,,57.79,-130.13,,,,Zircon,,,Daniel Alberts,GeoChron,
XOM-GOM-25,GEG00016Z,-89.108,33.5926,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016Z
XOM-GOM-56,GEG00018B,-99.4946,27.4417,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018B
OC1-630,,-149.794,63.0768,,,,Zircon,,,Mariah C. Romero & Brian A. Hampton,GeoChron,
09-128,GEG00012W,64.8411,67.3575,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG00012W
12RH10,,-68.5267,-30.1486,,,,zircon,,,Julie Fosdick,GeoChron,
12CS08,,-68.5963,-30.1726,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-GOM-44,GEG00017Q,-91.9869,34.954,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017Q
08DH02,GEG00010W,135.174,69.6942,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG00010W
XOM-GOM-73,GEG00018S,-94.1207,33.4106,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018S
072920BK-01,,-149.872,63.6244,,,,Zircon,,,Brandon Keough,GeoChron,
081115KR-01,,-145.864,63.6139,,,,Zircon,,,Mariah C. Romero,GeoChron,
NH-1-08,,-111.925,45.98,,,,zircon,,,Amy Weislogel,GeoChron,
18MT-27 (Snowcrest Range),,-112.3,44.7571,,,,Zircon,,,,GeoChron,
12ET02,,-68.7836,-30.2528,,,,zircon,,,Julie Fosdick,GeoChron,
18MT-36,,-112.168,44.7014,,,,Zircon,,,Emily Finzel,GeoChron,
XOM-GOM-47,GEG00017T,-92.8457,34.3887,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017T
09VLB31,GEG0000ZV,-140.541,60.932,,,,zircon,,,GGehrels,GeoChron,http://www.geochron.org/viewid.php?id=GEG0000ZV
XOM-GOM-12,GEG00016O,-88.6668,32.8281,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016O
12ET01,,-68.7833,-30.2526,,,,zircon,,,Julie Fosdick,GeoChron,
XOM-GOM-75,GEG00018U,-93.0251,33.6594,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018U
REN09-3,,-112.643,45.4686,,,,zircon,,,Amy Weislogel,GeoChron,
XOM-GOM-63,GEG00018I,-96.0839,30.476,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00018I
RT28DZ8,,-72.2382,-51.2967,,,,zircon,,,Julie Fosdick,GeoChron,
HC04,,-68.4518,-30.1633,,,,zircon,,,Julie Fosdick,GeoChron,
071918CH7,,-113.438,45.939,,,,Zircon,,,Caden J. Howlett,GeoChron,
XOM-GOM-52,GEG00017X,-96.5006,33.9556,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00017X
XOM-GOM-10,GEG00016M,-88.4342,32.5498,,,,zircon,,,Blum,GeoChron,http://www.geochron.org/viewid.php?id=GEG00016M
,,,,,,,,,,,,
Freudenburg 1-31_PN#34558,,-85.30834,43.82653,UD-Bunt Bluff Group,Silurian-Llandovery (Aeronian),IG,zircon,,,Mohammad Al-Musawi ,LaserChron Archive,https://drive.google.com/drive/folders/13iRFswYQ_bDapqpGQUSDTh-Asu2mTLdp?usp=sharing
Snowplow #1-5_PN# 36758,,-83.865137,44.937807,Byron Formation,Silurian-Llandovery (Aeronian),IG,zircon,,,Mohammad Al-Musawi ,LaserChron Archive,https://drive.google.com/drive/folders/13iRFswYQ_bDapqpGQUSDTh-Asu2mTLdp?usp=sharing
SW20-001 2811-2813,,-116.886865,40.306305,,,IG,zircon,,,Gabriel Aliaga,LaserChron Archive,https://drive.google.com/drive/folders/1uDCE8sIphSoZWALxZJoGOcxSl2BlcScM?usp=sharing
SW20-001 3368.5-3370.5,,-116.886865,40.306305,,,IG,zircon,,,Gabriel Aliaga,LaserChron Archive,https://drive.google.com/drive/folders/1uDCE8sIphSoZWALxZJoGOcxSl2BlcScM?usp=sharing
SW20-001 3062.5-3064,,-116.886865,40.306305,,,IG,zircon,,,Gabriel Aliaga,LaserChron Archive,https://drive.google.com/drive/folders/1uDCE8sIphSoZWALxZJoGOcxSl2BlcScM?usp=sharing
SW20-001 2765-2767,,-116.886865,40.306305,,,IG,zircon,,,Gabriel Aliaga,LaserChron Archive,https://drive.google.com/drive/folders/1uDCE8sIphSoZWALxZJoGOcxSl2BlcScM?usp=sharing
SW20-001 3318-3320,,-116.886865,40.306305,,,IG,zircon,,,Gabriel Aliaga,LaserChron Archive,https://drive.google.com/drive/folders/1uDCE8sIphSoZWALxZJoGOcxSl2BlcScM?usp=sharing
SW20-002 1535-1536,,-116.883092,40.307393,,,IG,zircon,,,Gabriel Aliaga,LaserChron Archive,https://drive.google.com/drive/folders/1uDCE8sIphSoZWALxZJoGOcxSl2BlcScM?usp=sharing
OA20-AI02,,-122.439878,37.866594,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI03,,-122.439889,37.866392,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI05,,-122.440486,37.864269,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI06,,-122.421086,37.858675,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI07,,-122.421025,37.858417,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI08,,-122.43105,37.870103,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI09,,-122.434114,37.864328,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI11,,-122.426222,37.856492,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI12,,-122.431928,37.861522,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI14,,-122.426075,37.859428,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
OA20-AI16,,-122.42295,37.865,Franciscan Complex,Cretaceous,DZ,zircon,,,Anfinson / Rowe,LaserChron Archive,https://drive.google.com/drive/folders/11p4HODeatDSRPl7gtB4NMjeG2oVugfqq?usp=sharing
S1,,-103.41009,36.97215,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
S2,,-104.65834,34.91935,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
S3,,-103.40967,36.97334,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
S4,,-105.25631,35.51214,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
S5,,-104.68455,35.0287,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
S6,,-104.68778,35.5148,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
S7,,-103.40967,36.9735,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-TR-3,,-101.099832,34.470238,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PD-TE-2,,-101.682945,34.978876,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PD-TE-4,,-101.684523,34.980958,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PD-TE-3,,-101.684127,34.980079,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PD-G-1,,-101.680793,34.97812,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-TR-2,,-101.100349,34.470063,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-CCs2,,-101.103368,34.470236,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-paleosol Top,,-101.095461,34.470347,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PD-CC-4,,-101.685347,34.983857,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-CCs3,,-101.102806,34.470092,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PD-G-2,,-101.680648,34.977924,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-CCS4,,-101.101067,34.470021,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-CCS1,,-101.106794,34.468985,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-TC-2,,-101.096687,34.469795,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PD-TJ-2,,34.982245,-101.684969,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256 PQTR-1,,34.471468,-101.092871,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256 PQTR-2,,34.471506,-101.092723,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256-base-1,,34.47129,-101.093656,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PDCC3,,34.983635,-101.685331,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PDTE1,,34.978631,-101.682554,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PDTJ1,,34.981467,-101.6847,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256TC3,,34.469771,-101.096585,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256TR4,,34.470317,-101.099421,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
PDCC1,,34.983524,-101.685284,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
256TR1,,34.470022,-101.100471,,,DZ,zircon,,,Blake Bezucha,LaserChron Archive,https://drive.google.com/drive/folders/1Xa_F3Cly9N-_H8DZ7ymMaetV7Xxn2uq7?usp=sharing
U1450 A 100F 475 Mbsf,,,,,,DZ,zircon,,Yes,Jeff Amato,LaserChron Archive,https://docs.google.com/document/d/1N9BpSpTkDr5Pi2G3bE-2uaVa4m14ympEiHN2WB7X27k/edit
U1449 A 16H 82 Mbsf,,,,,,DZ,zircon,,Yes,Daniel Balbin,LaserChron Archive,https://docs.google.com/document/d/1FQ1VbZXdXrVO1f0rMuV0F4oKqHTmewNAUiqttmXTIyw/edit
U1454 B 16F 85 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1454 B 4H 30 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1449 A 2H 8 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1454 B 32F 160 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1454 B 12F 65 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1454 B 6F 40.5 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1454 B 26F 130 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1450 A 88H 425 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1454 B 22F 113 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1450 A 32F 154 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1450 A 48F 230 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1450 40H 192 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1455 C 35F 140 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1455 C 18F 92 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
